ReferenceID,Historic_Name,Duplicate?,Other_Name_s_,Other ID,Code Count,MATCH,NHRP GIS,NHRP 07_2024,NHL DB 07_2024,Primary Form,Form Year,Form Preparer,period metadata scrape,date metadata scrape,period text scrape,date text scrape,Periods_of_Significance,IGL Eras DRAFT,"Significant Years - Form, Date Ranges","Significant Years - Form, Specific",Significant Years - Metadata,bc,non standard period,Web PDF,OneDrive PDF,OneDrive PDF,Asset Link,Multiple_Name,Notes,NHRP_Listing_Date,NHL_Date,NHL_Year,Federal_Agency,National_Park,City,County,State,NHL Office,Address,Restricted,Significant_Person,Architect,Request_Type,Status,Secondary_Code,Areas_of_Significance_Metadata,Areas_of_Signifance_Nomination_Forms,Acknowledged,Multiculturalism,Erasure,Valorization,Colonization,Nation_Building,Settler_Colonization,Slavery,State_Formation,Racial_Capitalism,LAT,LON
93001607,Dealey Plaza Historic District,,,,3,,93001607,93001607,93001607,NRHP Nomination,1986,Conover Hunt,1875-1899;1900-1924;1925-1949;1950-1974,1963,,,1875-1974,,1890-1963; 1901-1941; 1934-1941,1963,1963,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/93001607_Dealey Plaza Historic District.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/93001607_Dealey Plaza Historic District.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=23f3406d-751a-4dcc-9636-7a752896f3e9,,,4/19/1993,4/19/1993,1993,GENERAL SERVICES ADMINISTRATION,,Dallas,Dallas,TX,Southwest,"Roughly bounded by Pacific Ave., Market St., Jackson St. and right of way of Dallas Right of Way Management Company",0,"Kennedy,John F.,et al.",Multiple,Single,Listed,NATIONAL HISTORIC LANDMARK,POLITICS/GOVERNMENT;ARCHITECTURE;LANDSCAPE ARCHITECTURE,POLITICS/GOVERNMENT,0,0,1,0,0,0,1,0,1,0,32.7784345,-96.807516
70000835,"Deane, Silas, House",,,,5,,70000835,70000835,70000835,NRHP Nomination,1969,,1750-1799,1764;1766;1783,,,1750-1799,,1766-1783,,1764;1766;1783,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000835_Deane, Silas, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000835_Deane, Silas, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=a415b198-f0cb-4442-a885-081d7443b214,,,10/6/1970,11/28/1972,1972,,,Wethersfield,Hartford,CT,New England,203 Main St.,0,"Deane,Silas",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,POLITICS/GOVERNMENT;ARCHITECTURE,INDUSTRY; COMMERCE,0,0,1,0,1,1,1,0,1,0,41.6950954,-72.653151
66000008,"Debs, Eugene V., House",,,,2,,66000008,66000008,66000008,NRHP Nomination,1974,,1900-1924;1875-1899,1890;1922,,,1900-1924;1875-1899,,1890-1922,,1890;1922,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000008_Debs, Eugene V., House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000008_Debs, Eugene V., House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/2b451953-be07-4796-841b-141aaab027e4,,,11/13/1966,11/13/1966,1966,,,Terre Haute,Vigo,IN,Great Lakes,451 N. 8th St.,0,"Debs,Eugene V.",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,INDUSTRY;COMMERCE,MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,0,0,1,0,0,0,1,0,0,0,39.4717974,-87.405525
66000858,Decatur House,,,,3,,66000858,66000858,66000858,NRHP Nomination,1969,,1875-1899;1850-1874;1800-1824;1825-1849,1818;1819,,,1875-1899;1850-1874;1800-1824;1825-1849,,,,1818;1819,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000858_Decatur House.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000858_Decatur House.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=59a8cd6a-32a6-48d1-ba21-6adf83ebd51c,,,10/15/1966,12/19/1960,1960,,,Washington,District of Columbia,DC,Midatlantic,"748 Jackson Pl., NW.",0,"Decatur,Stephen,et al.","Latrobe,Benjamin Henry",Single,Listed,NATIONAL HISTORIC LANDMARK,MILITARY;POLITICS/GOVERNMENT;ARCHITECTURE,,0,0,1,0,0,0,1,0,1,0,38.8998338,-77.038595
66000630,Deer Creek Site,,Ferdinandino;Fort Ferdinandino;Miller Site,,0,,,66000630,66000630,,,,1700-1749;1750-1799,1725;1750,,,1700-1749;1750-1799,,,,1725;1750,,,,,,https://npgallery.nps.gov/NRHP/AssetDetail/a2f9c579-a287-418c-bb95-193bd9a02006,,,10/15/1966,4/16/1964,1964,ARMY CORPS OF ENGINEERS,,Newkirk,Kay,OK,Intermountain,Address Restricted,1,,,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,HISTORIC - ABORIGINAL;HISTORIC - NON-ABORIGINAL,NATIVE AMERICAN; MILITARY,,,,,,,,,,,36.882,-97.054
12000244,Deer Medicine Rocks,,,,2,,,missing from NRHP,12000244,NHL Nomination,1986,,,,,,1876-1877,,1876-1877,1876;1877,1876;1877,,x,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/12000244_Deer Medicine Rocks.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/12000244_Deer Medicine Rocks.pdf,,,"Site is similar to Panama Hotel - straddles MC and Acknowledgement. I gave it acknowledgement because it was instigated by Native people and relies on Native stories. Beyond the state of significance, it is fully acknowledgement. Designated in 1910.",01/00/00,3/2/2012,2012,,,Lame Deer,Rosebud,MT,,Address Restricted,1,,,Single,DATE RECEIVED/PENDING NOMINATION,,,ARCHEOLOGY - HISTORIC NON-ABORIGINAL; AGRICULTURE; EXPLORATION/SETTLEMENT,1,0,0,0,0,0,1,0,0,0,45.623,-106.667
66000327,"Deere, John, House and Shop",,,,4,,66000327,66000327,66000327,NRHP Nomination,1974,,1825-1849,1836;1847,,,1825-1849,,1836-1847,,1836;1847,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000327_Deere, John, House and Shop.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000327_Deere, John, House and Shop.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/ee3a85e1-76b3-4f84-baae-6da40a29bc79,,,10/15/1966,7/19/1964,1964,,,Grand Detour,Ogle,IL,Great Lakes,Illinois and Clinton Sts.,0,"Deere,John",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,INVENTION;AGRICULTURE,,0,0,1,0,0,1,1,0,0,1,41.8961347,-89.416049
84003181,Delanson Historic District,,,,2,,84003181,84003181,84003181,other,,,,,,,,,,,,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/84003181_Delanson Historic District.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/84003181_Delanson Historic District.pdf,,,Late Victorian collection of homes,10/11/1984,1/12/1965,1965,,,Delanson,Schenectady,NY,,Main St.,0,,Unknown,Multiple,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,ARCHITECTURE,COMMERCE; ENGINEERING; TRANSPORTATION,0,0,1,0,0,0,1,0,0,0,42.742,-74.187
68000051,Delaware and Hudson Canal,,,,3,,68000051,68000051,68000051,NHL Nomination,,,1850-1874;1825-1849,1825;1851,,,1850-1874;1825-1849,,1825-1899,,1825;1851,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000051_Delaware and Hudson Canal.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000051_Delaware and Hudson Canal.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/7f15b5c2-007d-4740-9e1b-075431501424,,,11/24/1968,11/24/1968,1968,,,Cuddebackville,Orange,NY,,Delaware and Hudson Canal,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,INDUSTRY;COMMERCE;ENGINEERING;TRANSPORTATION,COMMUNICATIONS; TRANSPORTATION; ENGINEERING; RECREATION,0,0,1,0,0,0,1,0,0,1,41.465,-74.606
74001756,Delaware Division of the Pennsylvania Canal,,Roosevelt State Park;See Also:Bridge in Tinicum Township;Uhl,,3,,74001756,74001756,74001756,NRHP Nomination,1974,James Sheire,1850-1874;1875-1899;1900-1924;1925-1949;1825-1849,1831;1931,,,1850-1874;1875-1899;1900-1924;1925-1949;1825-1849,,1831-1931,,1831;1931,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74001756_Delaware Division of the Pennsylvania Canal.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74001756_Delaware Division of the Pennsylvania Canal.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/980a29a2-8069-4d4d-906b-6a84592bb1fd,Covered Bridges of the Delaware River Watershed TR (AD),,10/29/1974,12/8/1976,1976,,,Easton,Bucks,PA,Midatlantic,Parallels W bank of the Delaware River from Easton to Bristol,0,,Unknown,Multiple,Listed,ADDITIONAL DOCUMENTATION; NATIONAL HISTORIC LANDMARK,COMMUNICATIONS;TRANSPORTATION;ENGINEERING;CONSERVATION,COMMERCE; ENGINEERING; TRANSPORTATION; LANDSCAPE ARCHITECTURE; SOCIAL HISTORY; EDUCATION; EDUCATION,0,0,1,0,0,0,1,0,0,1,40.6881716,-75.204712
70000495,DELTA QUEEN (Steamboat),,,,2,,70000495,70000495,70000495,NRHP Nomination,1969,,1925-1949,1927,,,1925-1949,,,1926,1927,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000495_DELTA QUEEN (Steamboat).pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000495_DELTA QUEEN (Steamboat).pdf,https://npgallery.nps.gov/NRHP/AssetDetail/dbd77a6e-d2ae-48b2-9145-430dda2a55bd,,,6/15/1970,6/29/1989,1989,,,New Orleans,Orleans,LA,Southeast,30 Robin St. Wharf,0,,"Denny,William &amp; Sons; C.N. &amp; L. Shipyard",Single,Listed,NATIONAL HISTORIC LANDMARK,COMMERCE;ENGINEERING;TRANSPORTATION;MARITIME HISTORY;SOCIAL HISTORY,POLITICS/GOVERNMENT; ARCHITECTURE; TECHNOLOGY; NHL XII-L BUSINESS: SHIPPING AND TRANSPORTATION,0,0,1,0,0,0,1,0,0,0,29.9343781,-90.060919
89001427,DELUGE,,Firefighting Tug DELUGE,,3,,89001427,89001427,89001427,NRHP Nomination,1986,James P. Delgado,1900-1924;1925-1949,1923,,,1900-1924;1925-1949,,1923-1969; 1923-1962,1923,1923,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/89001427_DELUGE.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/89001427_DELUGE.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/3e53573e-2058-47da-8cab-0383ddacd06a,,,6/30/1989,6/30/1989,1989,,,New Orleans,Orleans,LA,Southeast,Mississippi River N of Canal St. Algiers Ferry,0,,"Cornell,H.E.; Et al.",Single,Listed,NATIONAL HISTORIC LANDMARK,POLITICS/GOVERNMENT;ARCHITECTURE,COMMERCE; ENGINEERING; TRANSPORTATION; ABORIGINAL - HISTORIC,0,0,1,0,0,0,1,0,1,0,29.9559348,-90.054951
73000462,Denver & Rio Grande Railroad San Juan Extension,,Cumbres and Toltec Scenic Rairoad,,5,,73000462,73000462,73000462,NRHP Nomination,1969,,1900-1924;1875-1899;1925-1949,1880,,,1900-1924;1875-1899;1925-1949,,,,1880,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73000462_Denver & Rio Grande Railroad San Juan Extension.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73000462_Denver & Rio Grande Railroad San Juan Extension.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=d81d804d-9edc-4df0-971d-389d181359e2,"Railroads in Colorado, 1858-1948 MPS",,2/16/1973,10/16/2012,2012,,,Antonito,Archuleta,CO,Southwest,"Between Antonito and Chama, NM via Cumbres Pass",0,,Unknown,Multiple,Listed,NATIONAL HISTORIC LANDMARK; ADDITIONAL DOCUMENTATION,COMMERCE;ENGINEERING;TRANSPORTATION,EDUCATION; POLITICAL; URBAN PLANNING; ARCHITECTURE; ART; SCULPTURE; THEATER,0,0,1,0,0,1,1,0,1,1,37.0186752,-106.4504307
12001017,Denver Civic Center,,,,2,,12001017,12001017,12001017,NRHP Nomination,1972,,1900-1924;1925-1949,,,,1900-1924;1925-1949,,,,,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/12001017_Denver Civic Center.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/12001017_Denver Civic Center.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/e55b325a-4137-4051-aead-7dd20a78b2c2,,,10/16/2012,10/16/2012,2012,,,Denver,Denver,CO,,Roughly Grant to Cherokee Streets and 14th to Colfax Avenues,0,,,Single,Listed,NATIONAL HISTORIC LANDMARK,,ARCHITECTURE,0,0,1,0,0,0,1,0,0,0,39.7351561,-104.96359
68000020,Derby Summerhouse,,,,2,,68000020,68000020,68000020,NRHP Nomination,1974,Charles Snell,1750-1799,1793;1901,,,1750-1774;1775-1799,,,1793,1793;1901,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000020_Derby Summerhouse.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000020_Derby Summerhouse.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=22d8e3b2-74a2-4e66-a19d-92b5d0cfa7a5,,,11/24/1968,11/24/1968,1968,,,Danvers,Essex,MA,New England,"Magna Estate, Ingersoll St.",0,,"McIntire,Samuel",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE,SCIENCE,0,0,1,0,0,0,1,0,0,0,42.5730112,-70.966251
66000190,Desert Laboratory,,Tumamoc Hill,,2,,66000190,66000190,66000190,NRHP Nomination,1982,Ann Huston,1900-1924;1925-1949,1903,,,1900-1924;1925-1949,,1903-1940,,1903,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000190_Desert Laboratory.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000190_Desert Laboratory.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=f3fefe90-729f-416b-9485-daedd09aaba4,,,10/15/1966,12/21/1965,1965,,,Tucson,Pima,AZ,Southwest,W of Tucson off W. Anklam Rd. on Tumamoc Hill,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,EDUCATION;SCIENCE,,0,0,1,0,0,0,1,0,0,0,32.2164848,-111.00988
68000057,Desolation Canyon,,,,0,,68000057,68000057,68000057,National Survey,1957,,1850-1874,1869,,,1850-1874,,,,1869,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000057_Desolation Canyon.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000057_Desolation Canyon.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/be6a6981-2532-4079-bd2e-6b82f47d265f,,"No hay un SoS, just reports, announcements, images, media, etc.",11/24/1968,11/24/1968,1968,BUREAU OF LAND MANAGEMENT,,Green River,Carbon,UT,,Address Unknown,0,"Powell,John Wesley",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,EXPLORATION/SETTLEMENT,ART,,,,,,,,,,,39.6317125,-109.982977
14000279,"Detroit Industry Murals, Detroit Institute of Arts",,,,3,,,14000279,14000279,NHL Nomination,1986,,,,,,1932-1933,,1932-1933,1932;1933,,,x,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/14000279_Detroit Industry Murals, Detroit Institute of Arts.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/14000279_Detroit Industry Murals, Detroit Institute of Arts.pdf",,,,4/22/2014,4/22/2014,2014,,,Detroit,Wayne,MI,,5200 Woodward Ave.,0,,,Single,Listed,NATIONAL HISTORIC LANDMARK,,BLACK; POLITICS/GOVERNMENT; RELIGION; SOCIAL HISTORY,0,1,0,0,0,0,1,0,0,1,42.36,-83.065
74000431,Dexter Avenue Baptist Church,,,,4,,74000431,74000431,74000431,NRHP Nomination,1972,,1950-1974,1954;1955;1959,,,1950-1974,,,,1954;1955;1959,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74000431_Dexter Avenue Baptist Church.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74000431_Dexter Avenue Baptist Church.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=a0600ef3-2ae0-4709-b069-7e9c7013934e,,,7/1/1974,5/30/1974,1974,,,Montgomery,Montgomery,AL,Southeast,454 Dexter Ave.,0,"King,Rev. Dr. Martin Luther,Jr.",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,BLACK;POLITICS/GOVERNMENT;RELIGION;SOCIAL HISTORY,LITERATURE,1,0,0,0,0,0,1,1,0,1,32.3715191,-86.306644
66000363,"Dickinson, Emily, House",,,,2,,66000363,66000363,66000363,NRHP Nomination,1974,Polly M. Rettig,1875-1899;1850-1874,1813;1855;1886,,,1875-1899;1850-1874,,1855-1886,1813,1813;1855;1886,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000363_Dickinson, Emily, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000363_Dickinson, Emily, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/268a7b99-dd32-4ddd-b320-459e90b06613,,,10/15/1966,12/29/1962,1962,,,Amherst,Hampshire,MA,New England,280 Main St.,0,"Dickinson,Emily",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,LITERATURE,LITERATURE; POLITICS/GOVERNMENT; ARCHITECTURE,0,0,1,0,0,0,1,0,0,0,42.3760632,-72.514016
66000258,"Dickinson, John, House",,,,4,,66000258,66000258,66000258,NRHP Nomination,1974,Richard E. Greenwood,1700-1749;1800-1824;1750-1799,1739;1754;1804,,,1700-1749;1800-1824;1750-1799,,1732-1808,,1739;1754;1804,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000258_Dickinson, John, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000258_Dickinson, John, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/a6234a3d-18a3-4834-94de-94a78d998dc2,,,10/15/1966,1/20/1961,1961,,,Dover,Kent,DE,Midatlantic,5 mi. SE of Dover and 3 mi. E of U.S. 13 on Kitts Hummock Rd.,0,"Dickinson,John",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,LITERATURE;POLITICS/GOVERNMENT;ARCHITECTURE,EDUCATION,0,0,1,0,0,0,1,1,1,0,39.1027445,-75.448303
74000929,"Dillard, James H., House",,,,3,,74000929,74000929,74000929,NRHP Nomination,1972,,1900-1924;1875-1899,1894;1913,,,1900-1924;1875-1899,,,,1894;1913,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74000929_Dillard, James H., House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74000929_Dillard, James H., House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/94cf049b-3691-481c-bf76-613ef619af2c,,,12/2/1974,12/2/1974,1974,,,New Orleans,Orleans,LA,Southeast,571 Audubon St.,0,"Dillard,James H.",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,BLACK;EDUCATION,EDUCATION; SOCIAL HISTORY,1,0,0,0,0,0,1,1,0,0,29.9354137,-90.126228
85000317,Dimock Community Health Center Complex,,New England Hospital for Women and Children,,3,,85000317,85000317,85000317,NRHP Nomination,1986,Gail Dubrow,1875-1899;1850-1874;1925-1949;1900-1924,1872;1930,,,1875-1899;1850-1874;1925-1949;1900-1924,,1872-1930,,1872;1930,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/85000317_Dimock Community Health Center Complex.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/85000317_Dimock Community Health Center Complex.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/3ecedfa8-d5c5-4337-978e-eba674eca64f,,,2/21/1985,7/17/1991,1991,,,Boston,Suffolk,MA,New England,41 and 55 Dimock St.,0,"Zakrzewska,Dr. Marie,et al.","Cummings &amp; Sears; Fox,James A.",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;SOCIAL HISTORY;HEALTH/MEDICINE;EDUCATION,COMMERCE,0,0,1,0,0,1,1,0,0,0,42.3207246,-71.097065
77000428,Dixie Coca-Cola Bottling Company Plant,,"Baptist Student Center,Georgia State University",,4,,77000428,77000428,77000428,NHL Nomination,1986,John D. Sylvest,1900-1924,1900;1903,,,1900-1924,,1900-1901,,1900;1903,,,,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/77000428_Dixie Coca-Cola Bottling Company Plant.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/77000428_Dixie Coca-Cola Bottling Company Plant.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/e751a059-f13b-43be-8f05-51a1bc685583,,,7/20/1977,5/4/1983,1983,,,Atlanta,Fulton,GA,Southeast,125 Edgewood Ave.,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,INDUSTRY,MILITARY; TRANSPORTATION; COMMUNICATIONS,0,0,1,0,0,1,1,0,0,1,33.754224,-84.384207
66000338,"Dodge, Grenville M., House",,General Dodge House,,4,,66000338,66000338,66000338,NRHP Nomination,1974,Stephen Lissandrello,1900-1924;1875-1899;1850-1874,1869;1916,,,1900-1924;1875-1899;1850-1874,,1869-1916,,1869;1916,,,,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000338_Dodge, Grenville M., House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000338_Dodge, Grenville M., House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/f987d2e0-094a-4851-9142-9d19d77a4249,,,10/15/1966,11/5/1961,1961,,,Council Bluffs,Pottawattamie,IA,Plains/Midwest,605 S. 3rd St.,0,"Dodge,Grenville M.","Boyington,W.W.",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,MILITARY;TRANSPORTATION;COMMUNICATIONS,INDUSTRY; ENGINEERING; TRANSPORTATION; MARITIME HISTORY,0,0,1,0,0,1,1,0,0,1,41.2547048,-95.84738
